cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"26847","11320","304520","2857758","The Chesapeake Bank & Trust Co.","Chestertown","MD","21620","3/31/2018","5/14/2018","NM","245 High Street","CHESAPEAKE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS","3","0","0","8","1","Kent","","","12/15/1986","12/15/1986","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.chesapeaketrust.com","19","105128","5871","4622","25903","0","69112","1019","0","244","131","0","3867","105128","95225","75772","53265","75772","81.9903149616689","16729","0","397","0","2327","9903","9903","0","2910","2915","4078","0","1233","0","259","99637","1666","106823.5","106823.5","69764","106745","3205","3205","0","0","21528","4194","397","0","19976","9997","875","19976","0"
"28157","1016","815772","0","The Cincinnatus Savings & Loan Co.","Cincinnati","OH","45211","3/31/2018","5/14/2018","SA","3300 Harrison Ave","","3","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1885","8/17/1959","11/30/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.cincinnatussl.com","27","87878","5429","4791","0","1350","74686","622","0","2118","0","178","4117","87878","66880","62101","55506","62101","95.8858670273578","0","0","4500","0","279","20998","20998","0","1","0","20997","0","339","0","198","80827","47184","88135.5","88135.5","60804","88110","2581","2581","0","0","2915","178","4500","0","8418","20972","622","8418","0"
"9306","9775","617145","1099270","The Citizens Bank","Hickman","KY","42050","3/31/2018","5/14/2018","NM","1522 Union City Highway","CITIZENS BANCORP OF HICKMAN, INC.","2","0","0","2","1","Fulton","","","1/1/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.citizenshickman.com","34","124809","4917","2305","24565","0","87614","1321","0","3038","218","0","4457","124809","108284","94425","75062","94425","88.9447289347835","0","0","13573","0","286","16525","16525","0","360","9640","6525","0","1981","1089","952","114484","59497","120964.5","120964.5","88792","120498","2539","2539","0","0","6821","1788","8016","0","10108","17121","1126","10108","0"
"16369","11094","374130","1080737","The Citizens Bank","Enterprise","AL","36330","3/31/2018","5/14/2018","NM","301 South Edwards Street","ENTERPRISE CAPITAL CORPORATION, INC.","2","0","0","4","0","Coffee","","","2/5/1946","2/5/1946","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.tcbenterprise.com","30","133927","10956","9615","18301","0","96974","984","0","2468","355","0","4873","133927","120258","119956","80036","119956","71.1154631442977","0","0","0","0","302","13669","13669","0","100","1600","11969","0","243","0","386","124890","25964","131058","131058","102132","130064","3246","2000","0","1246","5495","954","0","233","19237","13742","984","19237","233"
"22358","14223","571135","1086382","The Citizens Bank","Greensboro","AL","36744","3/31/2018","5/14/2018","NM","1301 State Street","CITIZENS BANCSHARES, INC.","1","0","0","2","0","Hale","46220","Tuscaloosa, AL","11/1/1976","11/1/1976","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","12","95852","5773","0","44855","0","43038","520","0","306","0","0","1880","95852","83551","80544","62362","80544","89.6896983833546","0","0","2750","0","257","12301","12301","0","35","515","11751","0","581","0","719","87893","42093","95631","95631","54628","95887","441","441","0","0","9777","3261","2750","0","7219","13047","520","7219","0"
"17211","0","856748","1131077","The Citizens Bank","Batesville","AR","72501","3/31/2018","5/14/2018","SM","200 South 3rd Street","CITIZENS BANCSHARES OF BATESVILLE, INC.","18","0","0","4","0","Independence","","","4/24/1953","4/24/1953","7/7/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.thecitizensbank.net","180","772561","17636","8709","118598","0","587035","10047","0","21774","998","13014","13506","772561","689504","664177","588377","664177","76.1364867793671","4138","0","19597","0","1592","83057","83057","0","1650","43891","37516","0","2588","0","3212","714342","178017","773520.5","773520.5","607826","759007","0","0","0","0","80919","4197","19597","0","77611","72052","7628","77611","0"
"10520","9464","962313","1071865","The Citizens Bank","Morehead","KY","40351","3/31/2018","5/14/2018","NM","114 West Main Street","CITIZENS BANCORP OF MOREHEAD INCORPORATED, THE","5","0","0","5","1","Rowan","","","9/28/1928","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.tcbanytime.com","42","136964","4209","1347","16598","1760","106351","770","0","3994","755","2044","1253","136964","124174","114710","85267","114710","88.3496753388243","9087","0","0","0","377","12790","12790","0","200","4290","8300","0","101","0","493","126056","41852","137084","137084","88403","134102","0","0","0","0","9947","2524","0","0","9220","11139","770","9220","0"
"15932","14608","898627","1357121","The Citizens Bank","Olanta","SC","29114","3/31/2018","5/14/2018","NM","124 East Main Street","CITIZENS BANCSHARES CORPORATION","18","0","0","4","0","Florence","22500","Florence, SC","9/24/1938","3/1/1943","8/5/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","WWW.THECITIZENSBANK.CC","120","443134","73669","60589","64181","10221","268767","3446","0","12853","255","3441","9747","443134","397722","382305","282454","382305","86.2632908479469","0","0","14000","0","1417","45412","45412","0","1800","13200","30412","0","1385","0","1412","403758","118455","438085.5","438085.5","271817","429810","5860","5113","0","747","14895","1890","14000","50","35521","44041","3398","35521","1176"
"15934","14451","809539","1134050","The Citizens Bank","Nashville","GA","31639","3/31/2018","5/14/2018","NM","301 South Davis Street","NASHVILLE HOLDING COMPANY, THE","4","0","0","8","1","Berrien","","","11/5/1941","4/15/1943","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.nhcbanking.com","67","257092","38115","24117","41153","100","163943","2776","0","3048","1890","0","8843","257092","224022","223155","180480","223155","79.8493324315972","0","0","0","0","867","33070","33070","0","375","5625","27070","0","4654","0","976","229313","2226","258388.5","258388.5","155238","258301","7002","4","0","6998","29149","2155","0","0","8712","33070","1950","8712","0"
"1164","9949","961259","2749031","The Citizens Bank","Farmington","NM","87401","3/31/2018","5/14/2018","NM","500 West Broadway","EMPLOYEE STOCK BONUS TRUST FOR THE EMPLOYEES OF CITIZENS BANK","6","0","0","7","1","San Juan","22140","Farmington, NM","1/1/1905","7/1/1934","6/13/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.cbnm.com","63","719491","68483","59594","366805","0","252272","3458","0","3847","209","0","27875","719492","651993","571740","402005","571740","72.3836838193503","26513","0","52500","0","1240","67499","67499","0","500","15325","51674","0","2453","0","2231","678671","404400","711474","711474","343735","714152","21140","703","20437","0","90679","17253","52500","329","76468","69860","3948","76468","0"
"10266","0","1010015","1071856","The Citizens Bank Company","Beverly","OH","45715","3/31/2018","5/14/2018","NM","501 Fifth Street","MUSKINGUM VALLEY BANCSHARES, INC.","4","0","0","4","0","Washington","","","1/1/1863","1/1/1934","11/16/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thecitizens.com","55","211471","5642","1823","48984","3434","141718","2624","0","4598","45","0","7050","211471","185166","178268","142608","178268","81.9942904895709","0","0","6600","0","298","26305","26305","0","1288","1487","23530","0","171","0","794","195959","89167","208430.5","208430.5","142313","205967","4998","4998","0","0","7952","617","6600","0","15651","25853","1789","15651","0"
"11491","0","710859","1106628","The Citizens Bank of Clovis","Clovis","NM","88101","3/31/2018","5/14/2018","NM","421 Pile Street","CBC, INC.","5","0","0","2","1","Curry","","","1/1/1916","1/1/1934","12/3/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.citizensbankofclovis.com","61","355636","16191","1332","114405","4000","205720","2167","0","3322","0","0","11998","355635","318349","297209","236121","297209","80.0965946520038","12702","0","7000","0","1438","37286","37286","0","2000","10566","24720","0","1465","0","2409","325457","91549","353771.5","353771.5","234381","348797","8242","8242","0","0","46774","0","7000","0","55576","40483","2167","55576","0"
"16275","0","278733","1246252","The Citizens Bank of Cochran","Cochran","GA","31014","3/31/2018","5/14/2018","NM","124 East Dykes Street","PUTNAM-GREENE FINANCIAL CORPORATION","2","0","0","4","0","Bleckley","","","1/1/1934","6/12/1945","3/14/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.citizensbankcochran.com","27","88816","763","560","13387","1961","67862","520","0","3075","686","0","1082","88816","79389","79118","68219","79118","82.2819486700415","0","0","0","0","271","9427","9427","0","200","9995","-768","0","40","0","314","83770","16557","88232.5","88232.5","65966","88440","0","0","0","0","14330","225","0","0","7974","9804","520","7974","0"
"12457","15978","699253","1095816","The Citizens Bank of Edina","Edina","MO","63537","3/31/2018","5/14/2018","NM","117 South Main Street","T & C BANCORP, INC.","1","0","0","2","0","Knox","","","9/10/1914","1/1/1934","1/26/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.cbofe.com","14","71410","5380","1336","5143","3000","55400","719","0","65","0","0","2422","71410","63363","62936","46977","62936","90.6968989663221","0","0","0","0","427","8047","8047","0","375","400","7272","0","72","0","781","64879","783","71532.5","71532.5","54180","71132","1527","1527","0","0","2473","81","0","0","6605","8086","678","6605","0"
"4084","10667","172457","3078215","The Citizens Bank of Edmond","Edmond","OK","73034","3/31/2018","5/14/2018","SM","1 East 1st Street","CITIZENS BANCSHARES, INC., ESOP","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1912","1/1/1934","8/18/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.citizensedmond.com","51","262630","11440","7473","25338","0","206701","2810","0","9883","0","0","9268","262630","238120","224407","156496","224407","86.050625353669","0","0","10000","0","3713","24510","24510","0","980","10980","12550","0","1548","0","713","239512","95714","264782","264782","215932","260274","6488","6488","0","0","11663","4054","10000","298","16211","29300","2701","16211","0"
"5600","0","438434","1416907","The Citizens Bank of Fayette","Fayette","AL","35555","3/31/2018","5/14/2018","NM","100 Temple Avenue South","F.B.H. CORPORATION","2","0","0","7","1","Fayette","","","6/1/1913","1/1/1934","1/28/2016","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.citizensbankfayette.com","27","188725","4075","2918","124314","0","46026","540","0","363","1341","0","12606","188725","153210","150302","123311","150302","81.659446673931","0","0","0","0","2908","35515","35515","0","200","1000","34315","0","1186","0","1098","173258","85353","189470","189470","98324","186557","10887","7198","0","3689","27194","310","0","0","4089","37966","540","4089","0"
"34229","0","2505451","2497211","The Citizens Bank of Forsyth County","Cumming","GA","30040","3/31/2018","5/14/2018","NM","651 Veterans Memorial Blvd.","FORSYTH BANCSHARES, INC.","4","0","0","4","0","Forsyth","12060","Atlanta-Sandy Springs-Roswell, GA","2/3/1997","2/3/1997","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.citizbank.com","52","305237","15302","11458","89064","0","191817","3157","0","6352","282","0","2420","305237","277254","275512","192993","275512","81.2623374361356","0","0","980","0","762","27983","27983","0","3250","14306","10427","0","0","0","823","292339","112226","304220","304220","213985","303708","0","0","0","0","14264","8213","980","0","29546","30291","2681","29546","0"
"18418","9224","869524","2299077","The Citizens Bank of Logan, Ohio","Logan","OH","43138","3/31/2018","5/14/2018","NM","188 West Main Street","CITIZENS INDEPENDENT BANCORP, INC.","3","0","0","4","0","Hocking","18140","Columbus, OH","7/17/1961","7/17/1961","1/21/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.tcbol.com","54","189853","6709","2962","5107","201","166547","1646","0","4151","0","0","7138","189853","171970","170227","136447","170227","89.7616414145848","0","0","0","0","1743","17883","17883","0","300","6292","11291","0","1557","0","451","174817","53903","189858.5","189858.5","146477","186607","3545","3545","0","0","12066","1045","0","0","23860","17131","1646","23860","0"
"12204","10889","29636","1083475","The Citizens Bank of Philadelphia, Mississippi","Philadelphia","MS","39350","3/31/2018","5/14/2018","NM","521 Main Street","CITIZENS HOLDING COMPANY","23","0","0","4","0","Neshoba","","","1/1/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.thecitizensbankphila.com","248","975633","33315","20125","469895","0","405457","2725","0","20374","3435","3150","40007","975633","896470","788089","618010","788089","87.9697979553236","98844","0","22","0","9515","79163","79163","0","1","81452","-2290","0","7715","0","4129","895477","396805","984188.5","984188.5","526393","983097","24799","18116","858","5825","166452","303","0","0","49115","91281","2725","49115","0"
